Fieldwork date,Polling firm,poll,party
11/24/2019,Nikkei & TV Tokyo,1,N-Koku
11/24/2019,Kyodo News,1.200195313,N-Koku
12/1/2019,Mainichi Shimbun,0,N-Koku
12/8/2019,NHK,0.099975586,N-Koku
12/8/2019,JNN,0.399902344,N-Koku
12/9/2019,Mainichi & SSRC,1,N-Koku
12/9/2019,Jiji Press,0.300048828,N-Koku
12/15/2019,Yomiuri Shimbun,0,N-Koku
12/15/2019,Kyodo News,1.5,N-Koku
12/15/2019,ANN,0.199951172,N-Koku
12/15/2019,go2senkyo & JX,0.600097656,N-Koku
12/22/2019,Asahi Shimbun,1,N-Koku
12/22/2019,Nikkei & TV Tokyo,0,N-Koku
1/12/2020,JNN,0,N-Koku
1/12/2020,go2senkyo & JX,1.099609375,N-Koku
1/12/2020,Kyodo News,0.700195313,N-Koku
1/13/2020,Jiji Press,0.199951172,N-Koku
1/13/2020,NHK,0.199951172,N-Koku
1/19/2020,Yomiuri Shimbun,0,N-Koku
1/19/2020,Mainichi Shimbun,1,N-Koku
1/19/2020,ANN,0.199951172,N-Koku
1/26/2020,Nikkei & TV Tokyo,0,N-Koku
1/26/2020,Asahi Shimbun,0,N-Koku
2/2/2020,JNN,0.5,N-Koku
2/9/2020,Jiji Press,0.199951172,N-Koku
2/9/2020,NHK,0.199951172,N-Koku
2/15/2020,Yomiuri Shimbun,0,N-Koku
2/16/2020,go2senkyo & JX,0.5,N-Koku
2/16/2020,Asahi Shimbun,0,N-Koku
2/16/2020,Kyodo News,0.5,N-Koku
2/16/2020,ANN,0.700195313,N-Koku
2/23/2020,Nikkei & TV Tokyo,0,N-Koku
3/1/2020,go2senkyo & JX,0.399902344,N-Koku
3/1/2020,go2senkyo & JX,0.5,N-Koku
3/8/2020,NHK,0,N-Koku
3/8/2020,JNN,0.300048828,N-Koku
3/9/2020,Jiji Press,0.099975586,N-Koku
3/15/2020,Mainichi Shimbun,1,N-Koku
3/15/2020,Asahi Shimbun,0,N-Koku
3/16/2020,Kyodo News,1.700195313,N-Koku
3/22/2020,Yomiuri Shimbun,0,N-Koku
3/22/2020,ANN,0.099975586,N-Koku
3/28/2020,Kyodo News,0.899902344,N-Koku
3/29/2020,Nikkei & TV Tokyo,0,N-Koku
4/5/2020,JNN,0.399902344,N-Koku
4/9/2020,"Mainichi, JNN, & SSRC",1,N-Koku
4/12/2020,go2senkyo & JX,0.399902344,N-Koku
4/12/2020,NHK,0.199951172,N-Koku
4/12/2020,Yomiuri Shimbun,0,N-Koku
4/13/2020,Asahi Shimbun,1,N-Koku
4/13/2020,Kyodo News,0.399902344,N-Koku
4/19/2020,Mainichi Shimbun,1,N-Koku
4/19/2020,Asahi Shimbun,0,N-Koku
5/10/2020,Yomiuri Shimbun,0,N-Koku
5/10/2020,Kyodo News,0.199951172,N-Koku
5/10/2020,Nikkei & TV Tokyo,0,N-Koku
5/10/2020,JNN,0.199951172,N-Koku
5/17/2020,ANN,0.399902344,N-Koku
5/17/2020,go2senkyo & JX,0.300048828,N-Koku
5/24/2020,Mainichi & SSRC,1,N-Koku
5/24/2020,Asahi Shimbun,0,N-Koku
5/31/2020,Kyodo News,0.300048828,N-Koku
6/1/2020,Jiji Press,0.600097656,N-Koku
6/7/2020,Yomiuri Shimbun,0,N-Koku
6/7/2020,Nikkei & TV Tokyo,0,N-Koku
6/7/2020,JNN,0.099975586,N-Koku
6/14/2020,go2senkyo & JX,0.199951172,N-Koku
6/20/2020,Mainichi & SSRC,1,N-Koku
6/21/2020,Asahi Shimbun,0,N-Koku
6/21/2020,Kyodo News,0.5,N-Koku
6/21/2020,ANN,0,N-Koku
6/22/2020,Jiji Press,0.399902344,N-Koku
7/5/2020,Yomiuri Shimbun,0,N-Koku
7/5/2020,JNN,0.399902344,N-Koku
7/12/2020,go2senkyo & JX,0.199951172,N-Koku
7/13/2020,Jiji Press,0.199951172,N-Koku
7/19/2020,ANN,0.099975586,N-Koku
7/19/2020,Asahi Shimbun,0,N-Koku
7/19/2020,Kyodo News,0.5,N-Koku
7/19/2020,Nikkei & TV Tokyo,0,N-Koku
7/19/2020,Mainichi & SSRC,0,N-Koku
8/2/2020,JNN,0.199951172,N-Koku
8/23/2020,ANN,0,N-Koku
9/3/2020,Mainichi and JNN,0,N-Koku
9/6/2020,JNN,0.099975586,N-Koku
9/17/2020,Nikkei,0,N-Koku
9/17/2020,Asahi Shimbun,0,N-Koku
9/20/2020,Yomiuri-NNN,0,N-Koku
9/20/2020,ANN,0.099975586,N-Koku
9/22/2020,NHK,0.099975586,N-Koku
10/4/2020,JNN,0,N-Koku
10/11/2020,NHK,0,N-Koku
10/12/2020,Jiji Press,0.099975586,N-Koku
10/18/2020,Yomiuri-NNN,0,N-Koku
10/18/2020,ANN,0.099975586,N-Koku
10/18/2020,Asahi Shimbun,0,N-Koku
10/25/2020,Nikkei,0,N-Koku
11/8/2020,NHK,0.099975586,N-Koku
11/8/2020,JNN,0.300048828,N-Koku
11/8/2020,Yomiuri-NNN,0,N-Koku
11/9/2020,Jiji Press,0.199951172,N-Koku
11/15/2020,Asahi Shimbun,0,N-Koku
11/15/2020,ANN,0.300048828,N-Koku
11/17/2020,Yomiuri-Waseda,1,N-Koku
11/29/2020,Nikkei,0,N-Koku
12/6/2020,Yomiuri-NNN,0,N-Koku
12/6/2020,Kyodo News,0.399902344,N-Koku
12/6/2020,JNN,0.099975586,N-Koku
12/7/2020,Jiji Press,0.199951172,N-Koku
12/13/2020,NHK,0.199951172,N-Koku
12/20/2020,ANN,0,N-Koku
12/27/2020,Nikkei,0,N-Koku
12/27/2020,Yomiuri-NNN,0,N-Koku
1/10/2021,Kyodo News,0.399902344,N-Koku
1/10/2021,JNN,0.600097656,N-Koku
1/11/2021,Jiji Press,0.099975586,N-Koku
1/11/2021,NHK,0.199951172,N-Koku
1/17/2021,Yomiuri-NNN,0,N-Koku
1/17/2021,ANN,0.399902344,N-Koku
1/24/2021,FNN-Sankei,0.5,N-Koku
1/31/2021,Nikkei,0,N-Koku
2/7/2021,Yomiuri-NNN,0,N-Koku
2/7/2021,JNN,0.300048828,N-Koku
2/7/2021,Jiji Press,0.199951172,N-Koku
2/7/2021,NHK,0.199951172,N-Koku
2/14/2021,ANN,0,N-Koku
2/14/2021,Asahi Shimbun,0,N-Koku
2/21/2021,FNN-Sankei,0.199951172,N-Koku
2/28/2021,Nikkei,0,N-Koku
3/7/2021,JNN,0.399902344,N-Koku
3/7/2021,Yomiuri-NNN,0,N-Koku
3/7/2021,NHK,0.199951172,N-Koku
3/8/2021,Jiji Press,0.099975586,N-Koku
3/14/2021,FNN-Sankei,0.300048828,N-Koku
3/21/2021,Asahi Shimbun,0,N-Koku
3/21/2021,ANN,0.399902344,N-Koku
3/28/2021,Nikkei,0,N-Koku
4/1/2021,Mainichi Shimbun,1,N-Koku
4/4/2021,JNN,0.099975586,N-Koku
4/4/2021,Yomiuri-NNN,0,N-Koku
4/11/2021,NHK,0,N-Koku
4/11/2021,Asahi Shimbun,0,N-Koku
4/12/2021,Asahi Shimbun,0,N-Koku
4/12/2021,Jiji Press,0,N-Koku
4/18/2021,ANN,0.099975586,N-Koku
4/18/2021,FNN-Sankei,0.199951172,N-Koku
4/25/2021,Nikkei,0,N-Koku
5/9/2021,NHK,0.199951172,N-Koku
5/9/2021,JNN,0.099975586,N-Koku
5/9/2021,Yomiuri-NNN,0,N-Koku
5/10/2021,Jiji Press,0.199951172,N-Koku
5/16/2021,Kyodo News,0.700195313,N-Koku
5/16/2021,FNN-Sankei,0.099975586,N-Koku
5/16/2021,go2senkyo,0.399902344,N-Koku
5/16/2021,ANN,0.5,N-Koku
5/16/2021,Asahi Shimbun,0,N-Koku
5/30/2021,Nikkei,0,N-Koku
6/1/2021,Mainichi Shimbun,0,N-Koku
6/6/2021,Yomiuri-NNN,0,N-Koku
6/6/2021,JNN,0.199951172,N-Koku
6/13/2021,NHK,0.5,N-Koku
6/13/2021,go2senkyo,0.099975586,N-Koku
6/14/2021,Jiji Press,0.099975586,N-Koku
6/20/2021,FNN-Sankei,0,N-Koku
6/20/2021,ANN,0,N-Koku
6/20/2021,Asahi Shimbun,0,N-Koku
6/27/2021,Nikkei,0,N-Koku
7/1/2021,Mainichi Shimbun,0,N-Koku
7/4/2021,JNN,0,N-Koku
7/11/2021,Yomiuri-NNN,0,N-Koku
7/11/2021,go2senkyo,0.099975586,N-Koku
7/11/2021,NHK,0,N-Koku
7/12/2021,Jiji Press,0.099975586,N-Koku
7/18/2021,FNN-Sankei,0,N-Koku
7/18/2021,ANN,0.199951172,N-Koku
7/25/2021,Nikkei,0,N-Koku
8/1/2021,Mainichi Shimbun,0,N-Koku
8/8/2021,Asahi Shimbun,0,N-Koku
8/8/2021,JNN,0,N-Koku
8/9/2021,Yomiuri-NNN,0,N-Koku
8/9/2021,Jiji Press,0,N-Koku
8/9/2021,NHK,0.199951172,N-Koku
8/15/2021,go2senkyo,0,N-Koku
8/22/2021,ANN,0.099975586,N-Koku
8/22/2021,FNN-Sankei,0.300048828,N-Koku
9/1/2021,Mainichi Shimbun,0,N-Koku
9/5/2021,Yomiuri Shimbun,0,N-Koku
9/11/2021,Nikkei,0,N-Koku
9/12/2021,NHK,0.199951172,N-Koku
9/12/2021,Asahi Shimbun,0,N-Koku
9/13/2021,Jiji Press,0.199951172,N-Koku
9/19/2021,FNN-Sankei,0,N-Koku
9/19/2021,ANN,0,N-Koku
9/25/2021,Nikkei,0,N-Koku
10/5/2021,Nikkei & TV Tokyo,0,N-Koku
10/5/2021,Yomiuri Shimbun,0,N-Koku
10/5/2021,Asahi Shimbun,0,N-Koku
10/10/2021,Green Ship,0,N-Koku
10/10/2021,FNN-Sankei,0.099975586,N-Koku
10/10/2021,NHK,0.099975586,N-Koku
10/10/2021,JNN,0,N-Koku
10/15/2021,Yomiuri Shimbun,0,N-Koku
10/17/2021,NHK,0.099975586,N-Koku
10/17/2021,ANN,0.399902344,N-Koku
10/17/2021,go2senkyo,0.300048828,N-Koku
10/17/2021,Kyodo News,0,N-Koku
10/20/2021,Asahi Shimbun,0,N-Koku
10/20/2021,Mainichi Shimbun,1,N-Koku
10/24/2021,go2senkyo,0.300048828,N-Koku
10/24/2021,NHK,0.199951172,N-Koku
1/8/2018,NHK,2.699902344,Others
1/14/2018,Yomiuri Shimbun,2,Others
1/14/2018,JNN,2.699804688,Others
1/14/2018,Kyodo News,2.6,Others
1/15/2018,Jiji Press,1.4,Others
1/21/2018,Mainichi Shimbun,3,Others
1/21/2018,ANN,5.499609375,Others
1/21/2018,Asahi Shimbun,3,Others
1/28/2018,NTV,3.999804688,Others
1/28/2018,Nikkei,4,Others
2/4/2018,JNN,2.999902344,Others
2/11/2018,Yomiuri Shimbun,3,Others
2/11/2018,Kyodo News,3.6,Others
2/12/2018,Jiji Press,1.3,Others
2/12/2018,NHK,2.599951172,Others
2/18/2018,Asahi Shimbun,2,Others
2/18/2018,NTV,3.699975586,Others
2/25/2018,Mainichi Shimbun,3,Others
2/25/2018,ANN,3.2,Others
2/25/2018,Nikkei,3,Others
3/4/2018,Kyodo News,3.6,Others
3/4/2018,JNN,2.999609375,Others
3/11/2018,Yomiuri Shimbun,2,Others
3/11/2018,NHK,2,Others
3/12/2018,Jiji Press,1.8,Others
3/18/2018,Asahi Shimbun,2,Others
3/18/2018,Kyodo News,4.2,Others
3/18/2018,Mainichi Shimbun,2,Others
3/18/2018,NTV,4.100195313,Others
3/25/2018,Nikkei & TV Tokyo,3,Others
3/25/2018,ANN,5.699804688,Others
4/1/2018,Kyodo News,2.9,Others
4/1/2018,Yomiuri Shimbun,1,Others
4/8/2018,NHK,2.199951172,Others
4/8/2018,JNN,3.799804688,Others
4/9/2018,Jiji Press,1.1,Others
4/15/2018,NTV,2.299975586,Others
4/15/2018,Asahi Shimbun,2,Others
4/22/2018,Mainichi Shimbun,4,Others
4/22/2018,ANN,3.999951172,Others
4/22/2018,Yomiuri Shimbun,3,Others
4/25/2018,Asahi Shimbun,3,Others
4/29/2018,Nikkei & TV Tokyo,1,Others
5/13/2018,Kyodo News,1.4,Others
5/13/2018,JNN,1.299902344,Others
5/13/2018,NHK,0.700048828,Others
5/14/2018,Jiji Press,0.4,Others
5/20/2018,Yomiuri Shimbun,0,Others
5/20/2018,NTV,1.200048828,Others
5/20/2018,Asahi Shimbun,0,Others
5/20/2018,ANN,2.300195313,Others
5/27/2018,Mainichi Shimbun,3,Others
5/27/2018,Nikkei & TV Tokyo,0,Others
6/3/2018,JNN,1.399902344,Others
6/10/2018,NHK,0.199951172,Others
6/11/2018,Jiji Press,0.2,Others
6/17/2018,ANN,1.100195313,Others
6/17/2018,Asahi Shimbun,1,Others
6/17/2018,NTV,0.3,Others
6/17/2018,Yomiuri Shimbun,0,Others
6/24/2018,Nikkei & TV Tokyo,0,Others
6/24/2018,Mainichi Shimbun,1,Others
7/8/2018,JNN,0.800195313,Others
7/8/2018,NHK,0.599951172,Others
7/9/2018,Jiji Press,0.2,Others
7/15/2018,Asahi Shimbun,1,Others
7/22/2018,Kyodo News,0.9,Others
7/22/2018,Yomiuri Shimbun,0,Others
7/22/2018,Nikkei & TV Tokyo,0,Others
7/22/2018,ANN,1.499609375,Others
7/29/2018,Mainichi Shimbun,3,Others
8/5/2018,NHK,0.3,Others
8/5/2018,JNN,1.299804688,Others
8/5/2018,Asahi Shimbun,1,Others
8/6/2018,Jiji Press,0.2,Others
8/19/2018,ANN,0.900195313,Others
8/26/2018,Nikkei & TV Tokyo,0,Others
8/26/2018,Yomiuri Shimbun,0,Others
8/26/2018,Kyodo News,1.5,Others
9/2/2018,JNN,0.999804688,Others
9/2/2018,Mainichi Shimbun,1,Others
9/9/2018,Asahi Shimbun,0,Others
9/10/2018,Jiji Press,0.2,Others
9/16/2018,ANN,1.599902344,Others
9/17/2018,NHK,0.499951172,Others
9/21/2018,Kyodo News,0.7,Others
9/23/2018,Nikkei & TV Tokyo,0,Others
9/23/2018,Yomiuri Shimbun,0,Others
10/3/2018,Nikkei & TV Tokyo,0,Others
10/3/2018,Kyodo News,1.1,Others
10/3/2018,Yomiuri Shimbun,0,Others
10/7/2018,Mainichi Shimbun,2,Others
10/8/2018,NHK,0.999951172,Others
10/8/2018,Jiji Press,0.3,Others
10/14/2018,Asahi Shimbun,0,Others
10/14/2018,JNN,1.1,Others
10/21/2018,ANN,0.399902344,Others
10/28/2018,Yomiuri Shimbun,0,Others
10/28/2018,Nikkei & TV Tokyo,0,Others
11/4/2018,Kyodo News,1.1,Others
11/4/2018,JNN,0.900048828,Others
11/11/2018,NHK,0.699951172,Others
11/12/2018,Jiji Press,0.3,Others
11/18/2018,Mainichi Shimbun,1,Others
11/18/2018,ANN,1.300195313,Others
11/18/2018,Asahi Shimbun,1,Others
11/25/2018,Yomiuri Shimbun,0,Others
11/25/2018,Nikkei & TV Tokyo,0,Others
12/2/2018,JNN,1.299902344,Others
12/9/2018,NHK,0.700048828,Others
12/10/2018,Mainichi & SSRC,0,Others
12/10/2018,Jiji Press,0.3,Others
12/16/2018,Yomiuri Shimbun,0,Others
12/16/2018,Nikkei & TV Tokyo,0,Others
12/16/2018,Mainichi Shimbun,1,Others
12/16/2018,Kyodo News,1.099975586,Others
12/16/2018,Asahi Shimbun,1,Others
12/16/2018,ANN,1.899609375,Others
12/25/2018,Asahi Shimbun,1,Others
1/13/2019,Kyodo News,0.6,Others
1/13/2019,JNN,0.599951172,Others
1/14/2019,Jiji Press,0.2,Others
1/14/2019,NHK,0.2,Others
1/20/2019,Asahi Shimbun,0,Others
1/27/2019,Yomiuri Shimbun,0,Others
1/27/2019,Nikkei & TV Tokyo,0,Others
1/27/2019,ANN,0.899951172,Others
2/3/2019,JNN,0.400048828,Others
2/3/2019,Mainichi Shimbun,2,Others
2/3/2019,Kyodo News,1.4,Others
2/11/2019,Jiji Press,0.4,Others
2/11/2019,NHK,0.299975586,Others
2/17/2019,Nikkei & TV Tokyo,0,Others
2/17/2019,Asahi Shimbun,1,Others
2/24/2019,Yomiuri Shimbun,0,Others
2/24/2019,ANN,0.399951172,Others
3/3/2019,JNN,1.499902344,Others
3/10/2019,NHK,0.399975586,Others
3/10/2019,Kyodo News,1.199951172,Others
3/11/2019,Jiji Press,0.3,Others
3/17/2019,Mainichi Shimbun,1,Others
3/17/2019,Asahi Shimbun,0,Others
3/17/2019,ANN,1.7,Others
3/24/2019,Yomiuri Shimbun,0,Others
3/24/2019,Nikkei & TV Tokyo,0,Others
4/2/2019,Yomiuri Shimbun,0,Others
4/2/2019,Kyodo News,0.5,Others
4/7/2019,NHK,0.399951172,Others
4/7/2019,JNN,0.599902344,Others
4/8/2019,Jiji Press,0.3,Others
4/14/2019,Mainichi Shimbun,2,Others
4/14/2019,Asahi Shimbun,1,Others
4/15/2019,Asahi Shimbun,1,Others
4/21/2019,ANN,1.500195313,Others
4/28/2019,Yomiuri Shimbun,0,Others
5/2/2019,Kyodo News,0.299951172,Others
5/12/2019,Nikkei & TV Tokyo,0,Others
5/12/2019,JNN,0.900097656,Others
5/12/2019,NHK,0.600097656,Others
5/13/2019,Jiji Press,0.1,Others
5/19/2019,ANN,1.299804688,Others
5/19/2019,Mainichi Shimbun,1,Others
5/19/2019,Yomiuri Shimbun,1,Others
5/19/2019,Asahi Shimbun,2,Others
5/19/2019,Kyodo News,0.299975586,Others
6/2/2019,JNN,0.700097656,Others
6/9/2019,NHK,0.300048828,Others
6/10/2019,Jiji Press,0,Others
6/16/2019,Kyodo News,0.399902344,Others
6/16/2019,Mainichi Shimbun,1,Others
6/23/2019,Asahi Shimbun,1,Others
6/23/2019,NHK,0.600097656,Others
6/27/2019,Kyodo News,0.099975586,Others
6/30/2019,Yomiuri Shimbun,1,Others
6/30/2019,Nikkei & TV Tokyo,0,Others
6/30/2019,NHK,0.199951172,Others
7/5/2019,Yomiuri Shimbun,0,Others
7/7/2019,NHK,1,Others
7/7/2019,JNN,0.700195313,Others
7/8/2019,Jiji Press,0,Others
7/14/2019,Asahi Shimbun,1,Others
7/15/2019,NHK,0.5,Others
7/23/2019,Asahi Shimbun,1,Others
7/23/2019,Kyodo News,0.300048828,Others
7/23/2019,Yomiuri Shimbun,0,Others
7/28/2019,Nikkei & TV Tokyo,1,Others
8/4/2019,NHK,0.199951172,Others
8/4/2019,JNN,0.300048828,Others
8/12/2019,Jiji Press,0,Others
8/18/2019,Kyodo News,0.199951172,Others
8/18/2019,ANN,1.099609375,Others
8/25/2019,Yomiuri Shimbun,0,Others
9/1/2019,Nikkei & TV Tokyo,0,Others
9/8/2019,JNN,0.399902344,Others
9/8/2019,NHK,0.700195313,Others
9/9/2019,Jiji Press,0,Others
9/12/2019,Kyodo News,0.099975586,Others
9/12/2019,Nikkei & TV Tokyo,0,Others
9/15/2019,Yomiuri Shimbun,0,Others
9/15/2019,Mainichi Shimbun,1,Others
9/15/2019,ANN,1.099609375,Others
9/15/2019,Asahi Shimbun,1,Others
10/6/2019,Kyodo News,0,Others
10/6/2019,JNN,0.600097656,Others
10/14/2019,Jiji Press,0,Others
10/20/2019,Yomiuri Shimbun,0,Others
10/20/2019,Asahi Shimbun,1,Others
10/20/2019,ANN,1.099609375,Others
10/27/2019,Kyodo News,0.099975586,Others
10/27/2019,Mainichi Shimbun,0,Others
10/27/2019,Nikkei & TV Tokyo,0,Others
11/10/2019,ANN,1.200195313,Others
11/10/2019,go2senkyo & JX,0,Others
11/10/2019,Jiji Press,0,Others
11/10/2019,JNN,0.300048828,Others
11/10/2019,NHK,0.099975586,Others
11/17/2019,Yomiuri Shimbun,0,Others
11/17/2019,Asahi Shimbun,1,Others
11/24/2019,Nikkei & TV Tokyo,0,Others
11/24/2019,Kyodo News,0.300048828,Others
12/1/2019,Mainichi Shimbun,0,Others
12/8/2019,NHK,0.099975586,Others
12/8/2019,JNN,0.399902344,Others
12/9/2019,Mainichi & SSRC,1,Others
12/9/2019,Jiji Press,0,Others
12/15/2019,Yomiuri Shimbun,0,Others
12/15/2019,Kyodo News,0.300048828,Others
12/15/2019,ANN,0.799804688,Others
12/15/2019,go2senkyo & JX,0,Others
12/22/2019,Asahi Shimbun,1,Others
12/22/2019,Nikkei & TV Tokyo,0,Others
1/12/2020,JNN,0.300048828,Others
1/12/2020,go2senkyo & JX,0,Others
1/12/2020,Kyodo News,0,Others
1/13/2020,Jiji Press,0,Others
1/13/2020,NHK,0.199951172,Others
1/19/2020,Yomiuri Shimbun,0,Others
1/19/2020,Mainichi Shimbun,1,Others
1/19/2020,ANN,1.599609375,Others
1/26/2020,Nikkei & TV Tokyo,0,Others
1/26/2020,Asahi Shimbun,0,Others
2/2/2020,JNN,0.199951172,Others
2/9/2020,Jiji Press,0,Others
2/9/2020,NHK,0.199951172,Others
2/15/2020,Yomiuri Shimbun,0,Others
2/16/2020,go2senkyo & JX,0,Others
2/16/2020,Asahi Shimbun,0,Others
2/16/2020,Kyodo News,0.099975586,Others
2/16/2020,ANN,1.099609375,Others
2/23/2020,Nikkei & TV Tokyo,0,Others
3/1/2020,go2senkyo & JX,1.5,Others
3/1/2020,go2senkyo & JX,0,Others
3/8/2020,NHK,0.199951172,Others
3/8/2020,JNN,0.300048828,Others
3/9/2020,Jiji Press,0,Others
3/15/2020,Mainichi Shimbun,1,Others
3/15/2020,Asahi Shimbun,0,Others
3/16/2020,Kyodo News,0,Others
3/22/2020,Yomiuri Shimbun,0,Others
3/22/2020,ANN,3,Others
3/28/2020,Kyodo News,0,Others
3/29/2020,Nikkei & TV Tokyo,0,Others
4/5/2020,JNN,0.600097656,Others
4/9/2020,"Mainichi, JNN, & SSRC",1,Others
4/12/2020,go2senkyo & JX,0,Others
4/12/2020,NHK,0.700195313,Others
4/12/2020,Yomiuri Shimbun,0,Others
4/13/2020,Asahi Shimbun,0,Others
4/13/2020,Kyodo News,0.199951172,Others
4/19/2020,Mainichi Shimbun,1,Others
4/19/2020,Asahi Shimbun,0,Others
5/10/2020,Yomiuri Shimbun,1,Others
5/10/2020,Kyodo News,0.399902344,Others
5/10/2020,Nikkei & TV Tokyo,0,Others
5/10/2020,JNN,0.099975586,Others
5/17/2020,ANN,1.5,Others
5/17/2020,go2senkyo & JX,0,Others
5/24/2020,Mainichi & SSRC,1,Others
5/24/2020,Asahi Shimbun,1,Others
5/31/2020,Kyodo News,0.300048828,Others
6/1/2020,Jiji Press,0,Others
6/7/2020,Yomiuri Shimbun,1,Others
6/7/2020,Nikkei & TV Tokyo,0,Others
6/7/2020,JNN,0.099975586,Others
6/14/2020,go2senkyo & JX,0,Others
6/20/2020,Mainichi & SSRC,1,Others
6/21/2020,Asahi Shimbun,0,Others
6/21/2020,Kyodo News,0.300048828,Others
6/21/2020,ANN,3.400390625,Others
6/22/2020,Jiji Press,0,Others
7/5/2020,Yomiuri Shimbun,1,Others
7/5/2020,JNN,1,Others
7/12/2020,go2senkyo & JX,0,Others
7/13/2020,Jiji Press,0,Others
7/19/2020,ANN,1.700195313,Others
7/19/2020,Asahi Shimbun,0,Others
7/19/2020,Kyodo News,0.300048828,Others
7/19/2020,Nikkei & TV Tokyo,0,Others
7/19/2020,Mainichi & SSRC,1,Others
8/2/2020,JNN,0.199951172,Others
8/23/2020,ANN,2.099609375,Others
9/3/2020,Mainichi and JNN,1,Others
9/6/2020,JNN,0.600097656,Others
9/17/2020,Nikkei,0,Others
9/17/2020,Asahi Shimbun,0,Others
9/20/2020,Yomiuri-NNN,0,Others
9/20/2020,ANN,0,Others
9/22/2020,NHK,0.099975586,Others
10/4/2020,JNN,0.300048828,Others
10/11/2020,NHK,0.099975586,Others
10/12/2020,Jiji Press,0,Others
10/18/2020,Yomiuri-NNN,1,Others
10/18/2020,ANN,0.899902344,Others
10/18/2020,Asahi Shimbun,0,Others
10/25/2020,Nikkei,0,Others
11/8/2020,NHK,0.099975586,Others
11/8/2020,JNN,0.5,Others
11/8/2020,Yomiuri-NNN,1,Others
11/9/2020,Jiji Press,0,Others
11/15/2020,Asahi Shimbun,0,Others
11/15/2020,ANN,1.400390625,Others
11/17/2020,Yomiuri-Waseda,0,Others
11/29/2020,Nikkei,0,Others
12/6/2020,Yomiuri-NNN,1,Others
12/6/2020,Kyodo News,0,Others
12/6/2020,JNN,0.5,Others
12/7/2020,Jiji Press,0,Others
12/13/2020,NHK,0.199951172,Others
12/20/2020,ANN,1,Others
12/27/2020,Nikkei,0,Others
12/27/2020,Yomiuri-NNN,1,Others
1/10/2021,Kyodo News,0,Others
1/10/2021,JNN,1,Others
1/11/2021,Jiji Press,0,Others
1/11/2021,NHK,0.5,Others
1/17/2021,Yomiuri-NNN,1,Others
1/17/2021,ANN,4.1015625,Others
1/24/2021,FNN-Sankei,0.399902344,Others
1/31/2021,Nikkei,0,Others
2/7/2021,Yomiuri-NNN,0,Others
2/7/2021,JNN,0.600097656,Others
2/7/2021,Jiji Press,0,Others
2/7/2021,NHK,0,Others
2/14/2021,ANN,1.400390625,Others
2/14/2021,Asahi Shimbun,0,Others
2/21/2021,FNN-Sankei,0.799804688,Others
2/28/2021,Nikkei,0,Others
3/7/2021,JNN,0.300048828,Others
3/7/2021,Yomiuri-NNN,0,Others
3/7/2021,NHK,0.199951172,Others
3/8/2021,Jiji Press,0,Others
3/14/2021,FNN-Sankei,0.899902344,Others
3/21/2021,Asahi Shimbun,0,Others
3/21/2021,ANN,1.299804688,Others
3/28/2021,Nikkei,0,Others
4/1/2021,Mainichi Shimbun,1,Others
4/4/2021,JNN,0.5,Others
4/4/2021,Yomiuri-NNN,1,Others
4/11/2021,NHK,0.700195313,Others
4/11/2021,Asahi Shimbun,0,Others
4/12/2021,Asahi Shimbun,0,Others
4/12/2021,Jiji Press,0,Others
4/18/2021,ANN,1.599609375,Others
4/18/2021,FNN-Sankei,0.199951172,Others
4/25/2021,Nikkei,0,Others
5/9/2021,NHK,0.5,Others
5/9/2021,JNN,1,Others
5/9/2021,Yomiuri-NNN,1,Others
5/10/2021,Jiji Press,0,Others
5/16/2021,Kyodo News,0,Others
5/16/2021,FNN-Sankei,0,Others
5/16/2021,go2senkyo,0,Others
5/16/2021,ANN,1.200195313,Others
5/16/2021,Asahi Shimbun,0,Others
5/30/2021,Nikkei,0,Others
6/1/2021,Mainichi Shimbun,0,Others
6/6/2021,Yomiuri-NNN,0,Others
6/6/2021,JNN,0.300048828,Others
6/13/2021,NHK,0,Others
6/13/2021,go2senkyo,0,Others
6/14/2021,Jiji Press,0,Others
6/20/2021,FNN-Sankei,0.199951172,Others
6/20/2021,ANN,1,Others
6/20/2021,Asahi Shimbun,0,Others
6/27/2021,Nikkei,0,Others
7/1/2021,Mainichi Shimbun,2,Others
7/4/2021,JNN,0.300048828,Others
7/11/2021,Yomiuri-NNN,0,Others
7/11/2021,go2senkyo,0,Others
7/11/2021,NHK,0.799804688,Others
7/12/2021,Jiji Press,0,Others
7/18/2021,FNN-Sankei,0.399902344,Others
7/18/2021,ANN,0.799804688,Others
7/25/2021,Nikkei,0,Others
8/1/2021,Mainichi Shimbun,0,Others
8/8/2021,Asahi Shimbun,0,Others
8/8/2021,JNN,0.199951172,Others
8/9/2021,Yomiuri-NNN,0,Others
8/9/2021,Jiji Press,0,Others
8/9/2021,NHK,0.300048828,Others
8/15/2021,go2senkyo,0,Others
8/22/2021,ANN,0.799804688,Others
8/22/2021,FNN-Sankei,0.199951172,Others
9/1/2021,Mainichi Shimbun,0,Others
9/5/2021,Yomiuri Shimbun,0,Others
9/11/2021,Nikkei,0,Others
9/12/2021,NHK,0.300048828,Others
9/12/2021,Asahi Shimbun,0,Others
9/13/2021,Jiji Press,0,Others
9/19/2021,FNN-Sankei,0.399902344,Others
9/19/2021,ANN,0.700195313,Others
9/25/2021,Nikkei,0,Others
